budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,release_year,return
0.0,55536,Die Finanzen des Großherzogs,0.262052,1924-01-07,0.0,The Finances of the Grand Duke,7.5,4.0,,"['Comedy', 'Drama']",Universum Film (UFA),,,1924,0.0
0.0,6793,Schloß Vogeloed,0.768064,1921-04-07,0.0,The Haunted Castle,6.2,6.0,,"['Crime', 'Drama', 'Horror']",Uco-Film GmbH,,,1921,0.0
0.0,53792,Counsellor at Law,0.499504,1933-12-25,0.0,Counsellor at Law,6.6,5.0,,['Drama'],Universal Pictures,,,1933,0.0
0.0,35957,Dial 1119,0.440097,1950-11-03,0.0,Dial 1119,3.0,3.0,,"['Thriller', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1950,0.0
0.0,31605,The Last American Hero,2.342707,1973-01-01,0.0,The Last American Hero,5.0,9.0,,['Drama'],,,,1973,0.0
0.0,16029,Kundskabens træ,1.753819,1981-06-06,0.0,Tree of Knowledge,7.2,10.0,,['Drama'],Per Holst Filmproduktion,,,1981,0.0
0.0,11391,Olsen-banden på sporet,2.056428,1975-09-26,0.0,The Olsen Gang on the Track,7.3,14.0,The Olsen Gang Collection,"['Family', 'Comedy', 'Crime']",Nordisk Film,,,1975,0.0
0.0,182756,Perfect Strangers,0.045629,1945-10-15,0.0,Perfect Strangers,7.0,1.0,,"['Drama', 'Romance']",London Film Productions,,,1945,0.0
0.0,77960,Desire Under the Elms,0.207169,1958-03-12,0.0,Desire Under the Elms,4.0,3.0,,"['Drama', 'Romance']",Paramount Pictures,Don Hartman Productions,,1958,0.0
0.0,33600,Der Fuehrer's Face,1.52028,1943-01-01,0.0,Der Fuehrer's Face,6.2,17.0,,['Animation'],"RKO Radio Pictures, Inc.",Walt Disney Productions,,1943,0.0
0.0,54109,The Witch Who Came from the Sea,1.057618,1976-02-06,0.0,The Witch Who Came from the Sea,5.9,11.0,,"['Drama', 'Horror']",MCI,,,1976,0.0
0.0,52237,Quality Street,0.656902,1937-03-26,0.0,Quality Street,6.5,2.0,,"['Comedy', 'Romance', 'Drama']",RKO Radio Pictures,,,1937,0.0
0.0,43819,Strike Up the Band,0.812147,1940-09-27,0.0,Strike Up the Band,5.8,6.0,,"['Comedy', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1940,0.0
0.0,43007,Period of Adjustment,0.168755,1962-10-31,0.0,Period of Adjustment,6.9,4.0,,"['Drama', 'Comedy']",Metro-Goldwyn-Mayer (MGM),Marten Pictures,,1962,0.0
0.0,49863,The Singing Nun,2.553483,1966-04-02,0.0,The Singing Nun,6.0,6.0,,"['Music', 'Comedy', 'Drama', 'Family']",Metro-Goldwyn-Mayer (MGM),,,1966,0.0
0.0,80720,You'll Find Out,0.506712,1940-11-22,0.0,You'll Find Out,5.4,6.0,,"['Comedy', 'Horror']",RKO Radio Pictures,,,1940,0.0
0.0,114096,Bloodbrothers,0.748113,1978-09-28,0.0,Bloodbrothers,6.1,4.0,,['Drama'],Kings Road Entertainment,Warner Bros.,,1978,0.0
0.0,91607,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,0.29967,1971-06-15,0.0,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,4.8,3.0,,"['Drama', 'Comedy']",Cinema Center Films,,,1971,0.0
0.0,130917,Tribute,0.695113,1980-12-14,0.0,Tribute,5.3,3.0,,['Drama'],,,,1980,0.0
0.0,40716,Flame of Barbary Coast,0.633287,1945-05-28,0.0,Flame of Barbary Coast,5.3,6.0,,"['Romance', 'Western']",Republic Pictures,,,1945,0.0
0.0,43189,Million Dollar Mermaid,0.104231,1952-12-04,0.0,Million Dollar Mermaid,0.0,0.0,,"['Drama', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1952,0.0
0.0,3007,Frau im Mond,1.235633,1929-10-14,0.0,Woman in the Moon,6.7,16.0,,"['Drama', 'Comedy', 'Science Fiction', 'Romance']",Universum Film (UFA),Fritz Lang-Film,,1929,0.0
0.0,27563,Flamingo Road,2.004126,1949-05-06,0.0,Flamingo Road,6.6,8.0,,"['Drama', 'Romance']",Warner Bros.,,,1949,0.0
0.0,61755,1990: I guerrieri del Bronx,8.273556,1982-08-22,0.0,1990: The Bronx Warriors,4.2,18.0,The Riffs Trilogy,"['Action', 'Science Fiction']",Deaf Internacional Film SrL.,,,1982,0.0
0.0,59408,Deep End,3.043987,1970-09-01,0.0,Deep End,6.8,38.0,,"['Romance', 'Drama', 'Comedy']",Paramount Pictures,Maran Film,Bavaria Film,1970,0.0
0.0,39039,Awaara,0.59037,1951-04-07,0.0,Awaara,6.1,9.0,,['Drama'],All India Film Corporation,,,1951,0.0
0.0,41058,I Shot Jesse James,3.07047,1949-02-26,0.0,I Shot Jesse James,6.4,14.0,,['Western'],Lippert Pictures,,,1949,0.0
0.0,1673,Comanche Station,3.65779,1960-03-01,0.0,Comanche Station,6.2,24.0,,"['Action', 'Western']",Columbia Pictures Corporation,Ranown Pictures Corp.,,1960,0.0
0.0,48000,Ménilmontant,1.595356,1926-01-02,0.0,Ménilmontant,7.8,17.0,,,,,,1926,0.0
0.0,71317,Гамлет,1.383531,1964-06-24,0.0,Hamlet,7.5,14.0,,"['Drama', 'Foreign']",,,,1964,0.0
0.0,137504,あにいもうと,0.458318,1953-08-19,0.0,"Older Brother, Younger Sister",0.0,0.0,,['Drama'],Daiei Tokyo Daini,,,1953,0.0
0.0,114444,My Childhood,0.063647,1972-06-05,0.0,My Childhood,7.4,10.0,The Bill Douglas Trilogy,,British Film Institute (BFI),,,1972,0.0
0.0,68849,The Man Who Could Work Miracles,0.513083,1936-02-19,0.0,The Man Who Could Work Miracles,4.4,4.0,,"['Fantasy', 'Comedy']",London Film Productions,,,1936,0.0
0.0,92096,Vlad Tepes,0.718655,1979-01-08,0.0,Vlad the Impaler: The True Life of Dracula,6.7,6.0,,"['History', 'Drama']",Romania Film,,,1979,0.0
0.0,46757,The Last Sunset,1.917804,1961-06-06,0.0,The Last Sunset,6.5,13.0,,"['Action', 'Western']",Universal International Pictures (UI),Brynaprod S.A.,,1961,0.0
0.0,71701,The Damned,3.153147,1963-05-19,0.0,The Damned,6.3,25.0,,"['Romance', 'Drama', 'Fantasy', 'Horror', 'Science Fiction']",Columbia Pictures Corporation,Hammer Film Productions,,1963,0.0
0.0,43862,Maytime,0.109677,1937-03-26,0.0,Maytime,5.0,1.0,,"['Drama', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1937,0.0
0.0,43437,Neptune's Daughter,0.400869,1949-06-10,0.0,Neptune's Daughter,7.7,3.0,,"['Comedy', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1949,0.0
0.0,42363,Feet First,0.18969,1930-11-08,0.0,Feet First,3.5,2.0,,['Comedy'],The Harold Lloyd Corporation,,,1930,0.0
0.0,52998,El Dorado,0.000578,1988-04-20,0.0,El Dorado,4.9,4.0,,"['Adventure', 'History']",Sacis,Compañía Iberoamericana de TV,Canal+,1988,0.0
0.0,49583,Le dossier 51,0.119379,1978-08-30,0.0,Dossier 51,6.0,2.0,,"['Crime', 'Drama']",Maran Film,Société Française de Production (SFP),Eléfilm,1978,0.0
0.0,202768,Tri,0.158551,1965-05-12,0.0,Three,8.0,3.0,,"['War', 'Drama']",Avala Film,,,1965,0.0
0.0,37927,Les statues meurent aussi,0.362516,1953-05-01,0.0,Statues Also Die,7.6,7.0,,['Documentary'],Tadié Cinéma,Présence Africaine,,1953,0.0
0.0,56648,Le jouet,1.968883,1976-12-08,0.0,The Toy,7.2,31.0,,['Comedy'],,,,1976,0.0
0.0,128442,نان و کوچه‎‎,0.003822,1970-01-01,0.0,The Bread and Alley,6.3,4.0,,['Drama'],The Institute for the Intellectual Development of Children & Young Adults,,,1970,0.0
0.0,110115,My Ain Folk,0.541872,1973-12-01,0.0,My Ain Folk,7.3,7.0,The Bill Douglas Trilogy,['Drama'],British Film Institute (BFI),,,1973,0.0
0.0,87415,Dalla nube alla resistenza,0.020031,1979-11-07,0.0,From the Clouds to the Resistance,5.0,1.0,,['Drama'],Janus Film und Fernsehen,Institut National de l'Audiovisuel (INA),Artificial Eye,1979,0.0
0.0,95043,Diabeł,0.00022,1972-01-01,0.0,The Devil,7.6,13.0,,"['Drama', 'Foreign', 'Horror']",Zespol Filmowy,,,1972,0.0
0.0,93669,Les Rendez-vous d'Anna,0.00195,1978-10-08,0.0,The Meetings of Anna,7.3,4.0,,['Drama'],Zweites Deutsches Fernsehen (ZDF),Paradise Films,Unité Trois,1978,0.0
0.0,147622,Ingeborg Holm,0.177574,1913-10-27,0.0,Ingeborg Holm,7.8,5.0,,['Drama'],Svenska Biografteatern AB,,,1913,0.0
0.0,36373,M,2.006075,1951-03-01,0.0,M,6.2,11.0,,"['Drama', 'Thriller']",Superior Pictures,,,1951,0.0
0.0,99080,The Viking,0.002362,1931-06-21,0.0,The Viking,0.0,0.0,,"['Action', 'Drama', 'Romance', 'Adventure']",,,,1931,0.0
0.0,64782,En lektion i kärlek,1.076791,1954-10-04,0.0,A Lesson in Love,6.7,7.0,,"['Drama', 'Comedy']",Svensk Filmindustri (SF),,,1954,0.0
0.0,96118,För att inte tala om alla dessa kvinnor,0.617068,1964-01-01,0.0,All These Women,5.7,8.0,,['Comedy'],Svensk Filmindustri (SF),,,1964,0.0
0.0,83817,Madam Satan,0.20618,1930-09-20,0.0,Madam Satan,3.8,6.0,,"['Romance', 'Comedy']",Metro-Goldwyn-Mayer (MGM),,,1930,0.0
0.0,54523,Autostop rosso sangue,4.253225,1977-04-30,0.0,Hitch Hike,6.5,22.0,,"['Crime', 'Drama', 'Thriller']",Explorer Film '58,Medusa Distribuzione,,1977,0.0
0.0,73420,Dishonored,0.760767,1931-04-04,0.0,Dishonored,6.8,12.0,,"['Drama', 'Music', 'War']",Paramount Network Television,,,1931,0.0
0.0,120835,The Devil to Pay!,0.560279,1930-12-20,0.0,The Devil to Pay!,4.7,3.0,,"['Comedy', 'Romance']","Samuel Goldwyn Company, The",,,1930,0.0
0.0,6320,Police,1.03609,1985-09-04,0.0,Police,5.8,14.0,,"['Romance', 'Drama', 'Thriller', 'Crime']",Gaumont,,,1985,0.0
0.0,28699,Underworld U.S.A.,6.606154,1961-05-13,0.0,Underworld U.S.A.,6.6,12.0,,"['Action', 'Crime', 'Thriller']",Globe Enterprises,,,1961,0.0
0.0,42483,Last of the Red Hot Lovers,0.257942,1972-01-01,0.0,Last of the Red Hot Lovers,6.1,4.0,,"['Drama', 'Comedy']",Paramount Pictures,,,1972,0.0
0.0,35123,The Verdict,0.701376,1946-11-23,0.0,The Verdict,5.4,9.0,,['Drama'],Warner Bros.,,,1946,0.0
0.0,37083,Pay or Die!,0.356422,1960-07-27,0.0,Pay or Die!,6.8,2.0,,['Crime'],Allied Artists Pictures,,,1960,0.0
0.0,51618,The Passionate Friends,0.905887,1949-01-26,0.0,The Passionate Friends,7.1,5.0,,"['Drama', 'Romance']",Cineguild,,,1949,0.0
0.0,61370,Men in War,1.807804,1957-03-19,0.0,Men in War,7.1,12.0,,"['Action', 'Drama', 'War']",Security Pictures,,,1957,0.0
0.0,53654,The Brotherhood,0.751144,1968-12-01,0.0,The Brotherhood,5.4,5.0,,"['Action', 'Crime', 'Drama', 'Thriller']",Paramount Pictures,Brotherhood Company,,1968,0.0
0.0,38340,A High Wind in Jamaica,1.235903,1965-06-04,0.0,A High Wind in Jamaica,5.5,9.0,,"['Action', 'Drama']",Twentieth Century-Fox Productions,,,1965,0.0
0.0,121238,If I Had a Million,0.709137,1932-12-02,0.0,If I Had a Million,5.3,4.0,,['Drama'],Paramount Pictures,,,1932,0.0
0.0,59828,Killer McCoy,0.001336,1947-12-01,0.0,Killer McCoy,0.0,0.0,,,,,,1947,0.0
0.0,28155,It Lives Again,1.55933,1978-05-10,0.0,It Lives Again,4.9,17.0,It's Alive Collection,['Horror'],Warner Bros.,Larco Productions,,1978,0.0
0.0,26663,The Man I Love,0.406541,1947-01-11,0.0,The Man I Love,6.0,2.0,,['Drama'],Warner Bros.,,,1947,0.0
0.0,86608,Track of the Cat,0.822756,1954-11-27,0.0,Track of the Cat,4.1,7.0,,"['Drama', 'Action', 'Western']",Wayne-Fellows Productions,Warner Bros.,,1954,0.0
0.0,80572,Intruder in the Dust,2.038165,1949-11-22,0.0,Intruder in the Dust,7.8,4.0,,['Drama'],Metro-Goldwyn-Mayer (MGM),,,1949,0.0
0.0,45136,A Man Called Peter,0.438298,1955-03-31,0.0,A Man Called Peter,6.1,4.0,,"['Drama', 'Family']",Twentieth Century Fox Film Corporation,Cinescope Productions,,1955,0.0
0.0,130424,The Story of Three Loves,0.511389,1953-03-26,0.0,The Story of Three Loves,5.0,1.0,,['Romance'],Metro-Goldwyn-Mayer (MGM),,,1953,0.0
0.0,71395,Secret Ceremony,1.139297,1968-10-23,0.0,Secret Ceremony,5.8,13.0,,"['Drama', 'Thriller']",Universal Pictures,World Film Services,,1968,0.0
0.0,43114,Buchanan Rides Alone,0.787377,1958-08-01,0.0,Buchanan Rides Alone,6.3,15.0,,"['Action', 'Western']",Columbia Pictures Corporation,,,1958,0.0
1200000.0,59917,Cotton Comes to Harlem,2.162236,1970-05-27,0.0,Cotton Comes to Harlem,6.7,13.0,,"['Action', 'Adventure']",,,,1970,0.0
0.0,56693,Dillinger è morto,1.059382,1969-02-25,0.0,Dillinger Is Dead,6.5,13.0,,"['Drama', 'Foreign']",Ital-Noleggio Cinematografico,Pegaso Cinematografica,,1969,0.0
0.0,85876,The Student Prince in Old Heidelberg,0.472314,1928-01-30,0.0,The Student Prince in Old Heidelberg,6.4,4.0,,"['Drama', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1928,0.0
0.0,62789,Cadaveri eccellenti,0.647341,1976-02-12,0.0,Illustrious Corpses,6.5,10.0,,"['Crime', 'Foreign', 'Mystery', 'Thriller']",Les Productions Artistes Associés,Produzioni Europee Associati (PEA),,1976,0.0
0.0,31988,Hands Across the Table,0.780836,1935-10-18,0.0,Hands Across the Table,5.8,5.0,,"['Comedy', 'Drama', 'Romance']",Paramount Pictures,,,1935,0.0
0.0,34667,Nightfall,3.457573,1957-05-13,0.0,Nightfall,6.8,14.0,,"['Action', 'Crime', 'Thriller']",Copa Productions,,,1957,0.0
0.0,5562,Le beau Serge,1.569349,1958-06-06,0.0,Le Beau Serge,6.9,13.0,,['Drama'],Ajym Films,Coopérative Générale du Cinéma Français,,1958,0.0
0.0,70800,Berg-Ejvind och hans hustru,0.343201,1918-01-01,0.0,The Outlaw and His Wife,7.6,7.0,,['Drama'],Svenska Biografteatern AB,,,1918,0.0
0.0,60234,Le Monde du silence,1.027804,1956-08-15,0.0,The Silent World,5.9,11.0,,['Documentary'],,,,1956,0.0
0.0,49296,Un homme de têtes,0.966366,1898-01-01,0.0,The Four Troublesome Heads,6.8,19.0,,"['Comedy', 'Fantasy']",Star-Film,,,1898,0.0
0.0,1906,Solo Sunny,0.887228,1980-01-18,0.0,Solo Sunny,6.5,2.0,,"['Music', 'Drama']",Künstlerische Arbeitsgruppe ''Babelsberg'',VEB DEFA-Studio für Spielfilme,,1980,0.0
0.0,195311,La pyramide de Triboulet,0.142316,1899-05-20,0.0,The Human Pyramid,5.5,2.0,,['Fantasy'],Star-Film,,,1899,0.0
0.0,56142,Gruppo di famiglia in un interno,8.58169,1974-12-10,0.0,Conversation Piece,7.0,15.0,,['Drama'],Gaumont International,Rusconi Film,,1974,0.0
0.0,84108,Alabama's Ghost,0.026351,1973-02-02,0.0,Alabama's Ghost,4.0,1.0,,"['Horror', 'Comedy']",,,,1973,0.0
0.0,80701,Il maestro e Margherita,0.750173,1972-07-15,0.0,The Master and Margaret,5.8,4.0,,"['Drama', 'Fantasy', 'Romance']",Euro International Film (EIA),Dunav Film,,1972,0.0
0.0,150838,Hôtel des Invalides,0.149604,1952-12-31,0.0,Hôtel des Invalides,6.3,3.0,,['Documentary'],,,,1952,0.0
0.0,234942,Stín kapradiny,0.007795,1986-01-01,0.0,Shades of Fern,4.8,2.0,,['Drama'],Filmové Studio Barrandov,,,1986,0.0
0.0,118533,The Sergeant,0.121512,1968-12-25,0.0,The Sergeant,6.0,1.0,,['Drama'],Warner Brothers/Seven Arts,,,1968,0.0
0.0,44441,Anders als die Andern,0.289991,1919-05-28,0.0,Different from the Others,7.0,7.0,,['Drama'],Richard-Oswald-Produktion,,,1919,0.0
0.0,96366,Days of Glory,1.131074,1944-06-16,0.0,Days of Glory,5.1,6.0,,"['Drama', 'Romance', 'War']",RKO Radio Pictures,,,1944,0.0
0.0,49684,It's Alive III: Island of the Alive,1.317322,1987-01-01,0.0,It's Alive III: Island of the Alive,4.6,12.0,It's Alive Collection,['Horror'],Larco Productions,,,1987,0.0
0.0,104720,Forever Amber,0.732319,1947-10-10,0.0,Forever Amber,5.7,3.0,,['Drama'],Twentieth Century Fox Film Corporation,,,1947,0.0
0.0,111470,Billy the Kid,0.628428,1941-05-30,0.0,Billy the Kid,3.6,7.0,,['Western'],Loew's,Metro-Goldwyn-Mayer (MGM),,1941,0.0
0.0,43318,Interrupted Melody,0.169481,1955-07-01,0.0,Interrupted Melody,4.0,1.0,,"['Drama', 'Music']",Metro-Goldwyn-Mayer (MGM),,,1955,0.0
0.0,84086,One Foot in Heaven,0.114071,1941-11-01,0.0,One Foot in Heaven,7.8,3.0,,['Drama'],Warner Bros.,,,1941,0.0
0.0,43855,The Mad Miss Manton,0.734029,1938-10-21,0.0,The Mad Miss Manton,5.6,5.0,,"['Comedy', 'Romance', 'Crime']",RKO Radio Pictures,,,1938,0.0
0.0,23108,The Last of the Mohicans,1.344557,1936-07-02,0.0,The Last of the Mohicans,6.2,6.0,,['Western'],Edward small Production,,,1936,0.0
0.0,121006,Riffraff,0.762881,1936-01-03,0.0,Riffraff,4.0,2.0,,"['Crime', 'Drama']",Metro-Goldwyn-Mayer (MGM),,,1936,0.0
0.0,62567,The Great Waltz,0.506852,1938-11-04,0.0,The Great Waltz,5.0,1.0,,"['Drama', 'Music', 'Romance']",Metro-Goldwyn-Mayer (MGM),Loew's Incorporated,,1938,0.0
0.0,107592,The Catered Affair,1.58171,1956-06-14,0.0,The Catered Affair,5.9,7.0,,"['Comedy', 'Drama', 'Romance']",Metro-Goldwyn-Mayer (MGM),,,1956,0.0
0.0,40149,藪の中の黒猫,1.12463,1968-02-24,0.0,Kuroneko,7.2,41.0,,['Horror'],Toho Company,,,1968,0.0
0.0,31300,Sous le soleil de Satan,1.579474,1987-05-14,0.0,Under the Sun of Satan,5.5,15.0,,['Drama'],Films A2,Erato Films,Flach Film,1987,0.0
0.0,54178,獨臂刀,2.814809,1967-07-26,0.0,The One-Armed Swordsman,6.8,23.0,The One-Armed Swordsman Collection,['Action'],Shaw Brothers,,,1967,0.0
0.0,39988,L'ultimo treno della notte,1.190145,1975-04-09,0.0,Late Night Trains,5.8,14.0,,['Horror'],European Incorporation,,,1975,0.0
0.0,31283,Hannie Caulder,12.300262,1971-11-08,0.0,Hannie Caulder,6.3,30.0,,"['Drama', 'Western', 'Crime']",Paramount Pictures,Tigon British Film Productions,Curtwel Productions,1971,0.0
0.0,4266,La rupture,1.448326,1970-08-26,0.0,The Breach,6.5,7.0,,['Thriller'],Ciné Vog Films,,,1970,0.0
0.0,111390,Stars in My Crown,1.095242,1950-05-11,0.0,Stars in My Crown,4.8,5.0,,"['Drama', 'Family', 'Western']",Metro-Goldwyn-Mayer (MGM),,,1950,0.0
0.0,32609,Mickey One,1.213787,1965-09-27,0.0,Mickey One,5.8,6.0,,"['Crime', 'Drama']",Florin Productions,Tatira,,1965,0.0
0.0,48203,Il deserto dei Tartari,1.103233,1976-01-01,0.0,The Desert of the Tartars,6.9,11.0,,"['Drama', 'History', 'War']",,,,1976,0.0
0.0,25908,Údolí včel,1.406401,1968-05-17,0.0,The Valley of the Bees,7.1,15.0,,"['Drama', 'History']",Filmové Studio Barrandov,,,1968,0.0
0.0,117042,Ďáblova past,0.179835,1962-01-01,0.0,The Devil's Trap,7.4,5.0,,"['History', 'Drama']",Filmové Studio Barrandov,,,1962,0.0
0.0,238362,Morsian yllättää,0.038957,1941-04-27,0.0,Morsian yllättää,2.0,1.0,,"['Romance', 'Comedy']",,,,1941,0.0
0.0,35958,New York Confidential,0.785647,1955-02-15,0.0,New York Confidential,4.4,4.0,,"['Crime', 'Drama']",Warner Bros.,Edward Small Productions,,1955,0.0
0.0,13246,A Garfield Christmas Special,1.630379,1987-12-21,0.0,A Garfield Christmas Special,6.7,15.0,Garfield Holiday Celebrations,"['Animation', 'Family']",20th Century Fox Home Entertainment,,,1987,0.0
0.0,42984,にっぽん昆虫記,3.249537,1963-11-16,0.0,The Insect Woman,7.5,14.0,,['Drama'],Nikkatsu,,,1963,0.0
0.0,31104,豚と軍艦,1.770329,1961-01-21,0.0,Pigs and Battleships,6.0,18.0,,"['Crime', 'Drama', 'Action', 'Comedy']",Nikkatsu,,,1961,0.0
0.0,27072,Na srebrnym globie,1.962954,1988-10-09,0.0,On the Silver Globe,8.5,13.0,,"['Science Fiction', 'Adventure', 'Fantasy']","Zespól Filmowy ""Kadr""",,,1988,0.0
0.0,53156,Elena et les hommes,0.767679,1956-09-12,0.0,Elena and Her Men,4.8,5.0,,"['Drama', 'Comedy', 'Romance']",Franco London Films,Les Films Gibé,Electra Compagnia Cinematografica,1956,0.0
0.0,23282,One Week,3.121673,1920-09-01,0.0,One Week,7.8,39.0,,['Comedy'],Joseph M. Schenck Productions,,,1920,0.0
0.0,38705,Convict 13,0.817589,1920-10-27,0.0,Convict 13,6.6,14.0,,['Comedy'],Joseph M. Schenck Production,,,1920,0.0
0.0,1361,The Return of the King,1.800615,1980-05-11,0.0,The Return of the King,5.1,9.0,The Lord of the Rings Animated Collection,"['Animation', 'Family', 'Fantasy']",Rankin/Bass Productions,,,1980,0.0
0.0,102091,Take the High Ground!,0.181525,1953-10-30,0.0,Take the High Ground!,5.0,1.0,,"['Comedy', 'Drama', 'War']",Metro-Goldwyn-Mayer (MGM),,,1953,0.0
0.0,112674,The Cowboy and the Lady,0.11803,1938-11-17,0.0,The Cowboy and the Lady,6.8,2.0,,"['Comedy', 'Romance']","Samuel Goldwyn Company, The",,,1938,0.0
0.0,51143,Törst,0.404751,1949-10-17,0.0,Thirst,6.7,10.0,,['Drama'],Svensk Filmindustri (SF),,,1949,0.0
0.0,51357,The Scarecrow,0.708982,1920-12-22,0.0,The Scarecrow,7.4,17.0,,['Comedy'],Joseph M. Schenck Productions,,,1920,0.0
0.0,51358,Neighbors,0.835182,1920-12-22,0.0,Neighbors,6.9,22.0,,"['Comedy', 'Romance']",Joseph M. Schenck Productions,,,1920,0.0
0.0,80054,Primrose Path,0.061705,1940-03-22,0.0,Primrose Path,6.5,1.0,,['Drama'],RKO Radio Pictures,,,1940,0.0
0.0,161512,Mission to Moscow,0.512595,1943-05-22,0.0,Mission to Moscow,4.0,4.0,,"['War', 'Drama']",Warner Bros.,,,1943,0.0
0.0,104394,Death of a Salesman,0.208379,1951-12-20,0.0,Death of a Salesman,7.0,2.0,,['Drama'],Stanley Kramer Productions,,,1951,0.0
0.0,19887,डिस्को डांसर,1.051608,1982-12-10,0.0,Disco Dancer,5.5,6.0,,"['Drama', 'Foreign']",,,,1982,0.0
0.0,54430,Topper Takes a Trip,0.947509,1938-12-29,0.0,Topper Takes a Trip,6.3,3.0,Topper Collection,"['Comedy', 'Fantasy', 'Romance']",Hal Roach Studios,,,1938,0.0
0.0,48127,The North Star,0.142965,1943-11-04,0.0,The North Star,8.0,2.0,,"['Action', 'Adventure', 'Drama']","Samuel Goldwyn Company, The",,,1943,0.0
0.0,51359,The Haunted House,0.325674,1921-02-21,0.0,The Haunted House,6.5,16.0,,"['Comedy', 'Horror']",Joseph M. Schenck Productions,,,1921,0.0
0.0,61943,Se sei vivo spara,1.012359,1967-05-03,0.0,"Django, Kill! (If You Live Shoot!)",4.9,12.0,,"['Action', 'Western']",Hispamer Films,GIA Società Cinematografica,,1967,0.0
0.0,35392,Merrill's Marauders,1.599099,1962-03-16,0.0,Merrill's Marauders,5.7,16.0,,"['Action', 'Drama', 'War']",Warner Bros.,United States Pictures,,1962,0.0
0.0,20531,早春,1.096517,1956-01-29,0.0,Early Spring,8.2,6.0,,['Drama'],Shôchiku Eiga,,,1956,0.0
0.0,31694,Trouble in Mind,4.252324,1985-01-01,0.0,Trouble in Mind,6.8,7.0,,"['Crime', 'Drama', 'Thriller']",Pfeiffer/Blocker Production,Embassy Home Entertainment,,1985,0.0
0.0,37533,Noce Blanche,1.204953,1989-11-08,0.0,White Wedding,6.8,17.0,,"['Romance', 'Drama']",Les Films du Losange,La Sept Cinéma,La Sorcière Rouge,1989,0.0
0.0,6474,Navajo Joe,4.401621,1966-11-25,0.0,Navajo Joe,5.4,20.0,,"['Action', 'Western']",Dino de Laurentiis Cinematografica,C.B. Films S.A.,,1966,0.0
0.0,30914,Esta Noite Encarnarei no Teu Cadáver,1.415683,1967-03-13,0.0,This Night I'll Possess Your Corpse,6.5,14.0,Trilogia Zé do Caixão,['Horror'],Ibérica Filmes,,,1967,0.0
0.0,56787,Bad Ronald,0.955192,1974-10-23,0.0,Bad Ronald,6.1,15.0,,"['Drama', 'Horror', 'Thriller', 'TV Movie']",,,,1974,0.0
0.0,247112,Dým bramborové natě,0.139168,1977-10-01,0.0,Smoke on the Potato Fields,6.0,1.0,,['Drama'],Filmové Studio Barrandov,,,1977,0.0
0.0,247124,Mág,0.030253,1988-03-01,0.0,Mág,0.0,0.0,,,,,,1988,0.0
0.0,61212,Mussolini: Ultimo atto,0.361443,1974-03-27,0.0,The Last Four Days,5.5,8.0,,"['War', 'Drama']",,,,1974,0.0
0.0,54660,Paternity,0.000809,1981-10-02,0.0,Paternity,7.0,1.0,,['Comedy'],Paramount Pictures,,,1981,0.0
0.0,49041,Pee-Wee's Playhouse Christmas Special,1.379004,1988-12-25,0.0,Pee-Wee's Playhouse Christmas Special,5.8,4.0,,"['Family', 'Comedy', 'TV Movie']",Pee Wee Pictures,Binder Entertainment,,1988,0.0
0.0,55584,Asphalt,1.652859,1929-03-12,0.0,Asphalt,8.3,9.0,,['Drama'],Universum Film (UFA),,,1929,0.0
0.0,42243,The Bingo Long Traveling All-Stars & Motor Kings,0.588318,1976-07-16,0.0,The Bingo Long Traveling All-Stars & Motor Kings,6.4,9.0,,['Comedy'],Universal Pictures,Motown Productions,,1976,0.0
0.0,51360,The Goat,1.495106,1921-05-14,0.0,The Goat,7.0,21.0,,['Comedy'],Buster Keaton Productions,Joseph M. Schenck Productions,,1921,0.0
0.0,27470,Skidoo,1.448899,1968-12-19,0.0,Skidoo,4.8,4.0,,['Comedy'],Paramount Pictures,Otto Preminger Films,,1968,0.0
0.0,50704,The Boat,0.634836,1921-11-10,0.0,The Boat,6.0,15.0,,['Comedy'],,,,1921,0.0
0.0,102144,Mister 880,1.551932,1950-09-29,0.0,Mister 880,7.4,4.0,,['Comedy'],Twentieth Century Fox Film Corporation,,,1950,0.0
0.0,56402,"Pane, amore e fantasia",0.91826,1953-12-22,0.0,"Bread, Love and Dreams",6.7,10.0,"Pane, amore e… - Collezione","['Romance', 'Drama', 'Comedy']",,,,1953,0.0
0.0,49616,The Miracle of Our Lady of Fatima,0.100372,1952-08-20,0.0,The Miracle of Our Lady of Fatima,6.0,1.0,,['Drama'],Warner Bros. Home Video,Warner Bros.,,1952,0.0
